127.0.0.1 - - [19/Jul/2022:09:59:26 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:04 +0900] "GET /myapp/ HTTP/1.1" 200 46018
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:14 +0900] "GET /myapp/img/img_main/nav_on.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:16 +0900] "GET /myapp/board/list.do HTTP/1.1" 200 23101
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:16 +0900] "GET /myapp/img/img_main/slnb_depth1.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:16 +0900] "GET /myapp/img/img_main/slnb_depth2.gif HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:16 +0900] "GET /myapp/img/img_main/path_home.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:16 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff2 HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:16 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff2 HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:16 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:16 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:16 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.otf HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:16 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.otf HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:17 +0900] "GET /myapp/board/list2.do HTTP/1.1" 200 23019
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:17 +0900] "GET /myapp/img/img_main/slnb_depth1.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:17 +0900] "GET /myapp/img/img_main/slnb_depth2.gif HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:17 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff2 HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:17 +0900] "GET /myapp/img/img_main/path_home.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:17 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff2 HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:17 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:17 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:17 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.otf HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:17 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.otf HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:17 +0900] "GET /myapp/board/list3.do HTTP/1.1" 200 25021
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:17 +0900] "GET /myapp/img/img_main/slnb_depth1.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:17 +0900] "GET /myapp/img/img_main/slnb_depth2.gif HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:17 +0900] "GET /myapp/img/img_main/path_home.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:17 +0900] "GET /myapp/img/board_img/li_bul1.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:17 +0900] "GET /myapp/img/board_img/li_bul2.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:17 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff2 HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:17 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff2 HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:17 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:17 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:17 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.otf HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:17 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.otf HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:18 +0900] "GET /myapp/board/list4.do HTTP/1.1" 200 24139
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:18 +0900] "GET /myapp/img/img_main/slnb_depth1.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:18 +0900] "GET /myapp/img/img_main/slnb_depth2.gif HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:18 +0900] "GET /myapp/img/img_main/path_home.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:18 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff2 HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:18 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff2 HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:18 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:18 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:18 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.otf HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:18 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.otf HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:19 +0900] "GET /myapp/board/list5.do HTTP/1.1" 200 25954
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:19 +0900] "GET /myapp/img/img_main/slnb_depth2.gif HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:19 +0900] "GET /myapp/img/img_main/slnb_depth1.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:19 +0900] "GET /myapp/img/img_main/path_home.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:19 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff2 HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:19 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff2 HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:19 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.woff HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:19 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.woff HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:19 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Medium-Hestia.otf HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:19 +0900] "GET /myapp/fonts/NotoSansKr/NotoSansKR-Regular-Hestia.otf HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:22 +0900] "GET /myapp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:22 +0900] "GET /myapp/ HTTP/1.1" 200 46018
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:49:23 +0900] "GET /myapp/img/img_main/nav_on.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:59:08 +0900] "GET /myapp/ HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:59:08 +0900] "GET /myapp/ HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:59:09 +0900] "GET /myapp/ HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:59:09 +0900] "GET /myapp/ HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:59:09 +0900] "GET /myapp/ HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:59:09 +0900] "GET /myapp/ HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:59:10 +0900] "GET /myapp/ HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:59:10 +0900] "GET /myapp/ HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:14:59:22 +0900] "GET /myapp/ HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:15:02:03 +0900] "GET /myapp/ HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:15:02:04 +0900] "GET /myapp/ HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:15:02:05 +0900] "GET /myapp/board/list5.do HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:15:02:07 +0900] "GET /myapp HTTP/1.1" 404 721
127.0.0.1 - - [19/Jul/2022:15:03:36 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [19/Jul/2022:15:03:37 +0900] "GET /myapp/ HTTP/1.1" 200 46018
0:0:0:0:0:0:0:1 - - [19/Jul/2022:15:03:41 +0900] "GET /myapp/img/img_main/nav_on.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [19/Jul/2022:15:03:42 +0900] "GET /myapp/ HTTP/1.1" 200 46018
